country,year,co2,co2_per_capita,co2_5yr_rolling_mean,co2_lag1,co2_lag2,co2_lag3,co2_yoy_pct_change,ghg_intensity
Japan,1941,154.6045684814453,2.0727977752685547,138.55235443115234,153.24427795410156,127.74684143066406,131.73512268066406,0.8876615463261794,7.012019673068243e-10
Japan,1942,147.79183959960938,1.9546080827713013,143.02453002929687,154.6045684814453,153.24427795410156,127.74684143066406,-4.406550821073285,6.870042553550027e-10
Japan,1943,150.63746643066406,1.9648432731628416,146.80499877929688,147.79183959960938,154.6045684814453,153.24427795410156,1.9254289267688351,7.062167570365256e-10
Japan,1944,138.73269653320312,1.7846760749816897,149.00216979980468,150.63746643066406,147.79183959960938,154.6045684814453,-7.902927591350927,6.729163431254582e-10
Japan,1945,76.63516235351562,0.9722865223884584,133.6803466796875,138.73269653320312,150.63746643066406,147.79183959960938,-44.760561663865296,6.549748593728991e-10
Japan,1946,52.70655822753906,0.6595026254653931,113.30074462890624,76.63516235351562,138.73269653320312,150.63746643066406,-31.224053542934584,7.432179971643798e-10
Japan,1947,70.0323715209961,0.8642439246177673,97.7488510131836,52.70655822753906,76.63516235351562,138.73269653320312,32.872215291804686,8.589134608438246e-10
Japan,1948,88.08236694335938,1.0720428228378296,85.23783111572266,70.0323715209961,52.70655822753906,76.63516235351562,25.773788649941398,8.811288893684007e-10
Japan,1949,98.42010498046876,1.1819393634796145,77.17531280517578,88.08236694335938,70.0323715209961,52.70655822753906,11.736444416573155,9.062923899038786e-10
Japan,1950,102.54098510742188,1.186222791671753,82.35647735595703,98.42010498046876,88.08236694335938,70.0323715209961,4.187030818317949,8.661643104498655e-10
Japan,1951,123.38070678710938,1.4044485092163086,96.49130706787109,102.54098510742188,98.42010498046876,88.08236694335938,20.323309414138958,8.271480758845889e-10
Japan,1952,130.36199951171875,1.462520956993103,108.55723266601562,123.38070678710938,102.54098510742188,98.42010498046876,5.658334196978987,7.811910332736038e-10
Japan,1953,145.8686065673828,1.6149451732635498,120.1144805908203,130.36199951171875,123.38070678710938,102.54098510742188,11.895036217414034,7.870853595069796e-10
Japan,1954,142.6621856689453,1.5607244968414309,128.96289672851563,145.8686065673828,130.36199951171875,123.38070678710938,-2.1981569399282086,7.204617065583291e-10
Japan,1955,142.0069122314453,1.5364477634429932,136.8560821533203,142.6621856689453,145.8686065673828,130.36199951171875,-0.45931823799517657,6.746376999442355e-10
Japan,1956,160.80078125,1.7227054834365845,144.34009704589843,142.0069122314453,142.6621856689453,145.8686065673828,13.234474803539232,6.721330499685243e-10
Japan,1957,188.27926635742188,2.000651359558105,155.92355041503907,160.80078125,142.0069122314453,142.6621856689453,17.088527116482453,6.964654893486804e-10
Japan,1958,181.42086791992188,1.912774682044983,163.03400268554688,188.27926635742188,160.80078125,142.0069122314453,-3.6426732322614286,6.366616396510237e-10
Japan,1959,192.92044067382807,2.0175116062164307,173.08565368652344,181.42086791992188,188.27926635742188,160.80078125,6.338616326641122,6.372396806475845e-10
Japan,1960,232.8295745849609,2.415250539779663,191.25018615722655,192.92044067382807,181.42086791992188,188.27926635742188,20.686835346083154,6.21097639270684e-10
Japan,1961,283.1313171386719,2.912346601486206,215.71629333496094,232.8295745849609,192.92044067382807,181.42086791992188,21.60453311971997,6.23388789797566e-10
Japan,1962,293.2784729003906,2.9903059005737305,236.71613464355468,283.1313171386719,232.8295745849609,192.92044067382807,3.5839044102454087,5.837437919336208e-10
Japan,1963,325.267822265625,3.2869203090667725,265.4855255126953,293.2784729003906,283.1313171386719,232.8295745849609,10.907499977367685,5.783272326254878e-10
Japan,1964,359.35260009765625,3.597476959228516,298.77195739746094,325.267822265625,293.2784729003906,283.1313171386719,10.478988543845702,5.541430689890837e-10
Japan,1965,386.9696350097656,3.83457088470459,329.5999694824219,359.35260009765625,325.267822265625,293.2784729003906,7.685219170420443,5.517531818355197e-10
Japan,1966,419.7802429199219,4.120023250579834,356.92975463867185,386.9696350097656,359.35260009765625,325.267822265625,8.478858530935707,5.247484058413898e-10
Japan,1967,489.9156494140625,4.758054733276367,396.25718994140624,419.7802429199219,386.9696350097656,359.35260009765625,16.707648270030617,5.4284425898764e-10
Japan,1968,562.5682373046875,5.396986484527588,443.71727294921874,489.9156494140625,419.7802429199219,386.9696350097656,14.829611582630031,5.339737142665075e-10
Japan,1969,653.852783203125,6.199115753173828,502.6173095703125,562.5682373046875,489.9156494140625,419.7802429199219,16.22639527887133,5.423142787947353e-10
Japan,1970,769.7476196289062,7.213293552398682,579.1729064941406,653.852783203125,562.5682373046875,489.9156494140625,17.72491291664007,5.589183453418993e-10
Japan,1971,799.6470947265625,7.407429695129394,655.1462768554687,769.7476196289062,653.852783203125,562.5682373046875,3.8843218654019074,5.459239939564281e-10
Japan,1972,861.0535888671875,7.882293701171875,729.3738647460938,799.6470947265625,769.7476196289062,653.852783203125,7.679199304991258,5.324096806042735e-10
Japan,1973,914.2659301757812,8.2653169631958,799.7134033203125,861.0535888671875,799.6470947265625,769.7476196289062,6.179910518531195,5.183068699596978e-10
Japan,1974,914.3062133789062,8.162742614746094,851.8040893554687,914.2659301757812,861.0535888671875,799.6470947265625,0.004406070684193075,5.225110118558562e-10
Japan,1975,869.8148803710938,7.6756591796875,871.8175415039062,914.3062133789062,914.2659301757812,861.0535888671875,-4.866130444787253,4.798904774554438e-10
Japan,1976,909.5750732421876,7.9436936378479,893.8031372070312,869.8148803710938,914.3062133789062,914.2659301757812,4.571109757760272,4.797567819751648e-10
Japan,1977,935.553955078125,8.094828605651855,908.7032104492188,909.5750732421876,869.8148803710938,914.3062133789062,2.8561558688427358,4.705313530221301e-10
Japan,1978,905.0875244140624,7.763864517211914,906.867529296875,935.553955078125,909.5750732421876,869.8148803710938,-3.256512411571011,4.331403376058239e-10
Japan,1979,957.1470947265624,8.144437789916992,915.4357055664062,905.0875244140624,935.553955078125,909.5750732421876,5.7518824321661555,4.310635324586108e-10
Japan,1980,948.5516967773438,8.01420783996582,931.1830688476563,957.1470947265624,905.0875244140624,935.553955078125,-0.8980226755715304,4.135481503096726e-10
Japan,1981,930.3773803710938,7.81868839263916,935.3435302734375,948.5516967773438,957.1470947265624,905.0875244140624,-1.9160069470115615,3.932518972183297e-10
Japan,1982,900.7244262695312,7.538340091705322,928.3776245117188,930.3773803710938,948.5516967773438,957.1470947265624,-3.1871963707603257,3.7084008257794243e-10
Japan,1983,884.423828125,7.373335361480713,924.2448852539062,900.7244262695312,930.3773803710938,948.5516967773438,-1.8097208945517695,3.561319083779826e-10
Japan,1984,940.5418090820312,7.812821865081787,920.923828125,884.423828125,900.7244262695312,930.3773803710938,6.345145751670067,3.6401882708105944e-10
Japan,1985,915.2761840820312,7.574772834777832,914.2687255859375,940.5418090820312,884.423828125,900.7244262695312,-2.686284092427449,3.385907734264522e-10
Japan,1986,914.0488891601562,7.531296730041504,911.00302734375,915.2761840820312,940.5418090820312,884.423828125,-0.13409011872257404,3.280660594386629e-10
Japan,1987,902.2074584960938,7.398564338684082,911.2996337890625,914.0488891601562,915.2761840820312,940.5418090820312,-1.2954920469235076,3.0986477443398504e-10
Japan,1988,984.698486328125,8.039867401123047,931.3545654296875,902.2074584960938,914.0488891601562,915.2761840820312,9.143243835462966,3.1742702279562937e-10
Japan,1989,1021.2978515625,8.30678653717041,947.5057739257812,984.698486328125,902.2074584960938,914.0488891601562,3.7168093322506923,3.123417045750577e-10
Japan,1990,1154.853271484375,9.358633995056152,995.42119140625,1021.2978515625,984.698486328125,902.2074584960938,13.07702936195807,3.3197999104194646e-10
Japan,1991,1166.552490234375,9.416044235229492,1045.9219116210938,1154.853271484375,1021.2978515625,984.698486328125,1.0130480675664133,3.2320002458152885e-10
Japan,1992,1175.454345703125,9.450227737426758,1100.5712890625,1166.552490234375,1154.853271484375,1021.2978515625,0.7630908633148081,3.2315974237014856e-10
Japan,1993,1169.3280029296875,9.366616249084473,1137.4971923828125,1175.454345703125,1166.552490234375,1154.853271484375,-0.5211893423026082,3.213878575706689e-10
Japan,1994,1223.1583251953125,9.762861251831056,1177.869287109375,1169.3280029296875,1175.454345703125,1166.552490234375,4.603526310047834,3.330646031310808e-10
Japan,1995,1235.8731689453125,9.834065437316896,1194.0732666015624,1223.1583251953125,1169.3280029296875,1175.454345703125,1.0395092350754975,3.267163997989221e-10
Japan,1996,1248.6900634765625,9.91218090057373,1210.50078125,1235.8731689453125,1223.1583251953125,1169.3280029296875,1.0370719951941165,3.2131928260420965e-10
Japan,1997,1240.9803466796875,9.828307151794434,1223.6059814453124,1248.6900634765625,1235.8731689453125,1223.1583251953125,-0.6174243731394635,3.140588847609611e-10
Japan,1998,1201.3343505859375,9.493023872375488,1230.0072509765625,1240.9803466796875,1248.6900634765625,1235.8731689453125,-3.194731987482724,3.0849013017973487e-10
Japan,1999,1238.1209716796875,9.764240264892578,1232.9997802734374,1201.3343505859375,1240.9803466796875,1248.6900634765625,3.062146776691077,3.165226315423482e-10
Japan,2000,1260.2030029296875,9.920686721801758,1237.8657470703124,1238.1209716796875,1201.3343505859375,1240.9803466796875,1.7835116079200741,3.1377654384188933e-10
Japan,2001,1245.9351806640625,9.79045867919922,1237.3147705078125,1260.2030029296875,1238.1209716796875,1201.3343505859375,-1.1321844363531564,3.068938257858859e-10
Japan,2002,1275.4202880859375,10.004505157470703,1244.2027587890625,1245.9351806640625,1260.2030029296875,1238.1209716796875,2.366504123124602,3.1244267708845194e-10
Japan,2003,1283.844970703125,10.055865287780762,1260.7048828125,1275.4202880859375,1245.9351806640625,1260.2030029296875,0.6605416815056886,3.0951553316175776e-10
Japan,2004,1279.12158203125,10.007540702819824,1268.9050048828126,1283.844970703125,1275.4202880859375,1245.9351806640625,-0.36790958251665673,3.0139581081536714e-10
Japan,2005,1286.4122314453125,10.05690574645996,1274.1468505859375,1279.12158203125,1283.844970703125,1275.4202880859375,0.5699731375405914,2.9882923477856943e-10
Japan,2006,1263.4404296875,9.870840072631836,1277.647900390625,1286.4122314453125,1279.12158203125,1283.844970703125,-1.7857263166724646,2.8873524711475025e-10
Japan,2007,1298.9735107421875,10.141283988952637,1282.358544921875,1263.4404296875,1286.4122314453125,1279.12158203125,2.8124065226784234,2.922685091506546e-10
Japan,2008,1228.686767578125,9.587430953979492,1271.326904296875,1298.9735107421875,1263.4404296875,1286.4122314453125,-5.410945071843932,2.7940427351245397e-10
Japan,2009,1160.2528076171875,9.050865173339844,1247.5531494140625,1228.686767578125,1298.9735107421875,1263.4404296875,-5.569683158208683,2.7766830881985817e-10
Japan,2010,1211.09033203125,9.447967529296877,1232.48876953125,1160.2528076171875,1228.686767578125,1298.9735107421875,4.381590294831317,2.7806828474762344e-10
Japan,2011,1261.1805419921875,9.845555305480955,1232.0367919921875,1211.09033203125,1160.2528076171875,1228.686767578125,4.135959856679383,2.9162278477914833e-10
Japan,2012,1302.112548828125,10.178457260131836,1232.664599609375,1261.1805419921875,1211.09033203125,1160.2528076171875,3.245531109390609,2.9685143776446376e-10
Japan,2013,1311.8756103515625,10.271203994750977,1249.3023681640625,1302.112548828125,1261.1805419921875,1211.09033203125,0.7497863016698636,2.9236268722775836e-10
Japan,2014,1260.2723388671875,9.885528564453123,1269.3062744140625,1311.8756103515625,1302.112548828125,1261.1805419921875,-3.933549116790591,2.805181975590418e-10
Japan,2015,1219.982421875,9.585339546203612,1271.0846923828126,1260.2723388671875,1311.8756103515625,1302.112548828125,-3.1969214708308713,2.6761788641866825e-10
Japan,2016,1199.9329833984375,9.436406135559082,1258.8351806640626,1219.982421875,1260.2723388671875,1311.8756103515625,-1.6434202753305538,2.613441435244009e-10
Japan,2017,1184.3917236328125,9.321170806884766,1235.291015625,1199.9329833984375,1219.982421875,1260.2723388671875,-1.2951773124536659,2.5478739872074683e-10
Japan,2018,1138.5498046875,8.971074104309082,1200.6258544921875,1184.3917236328125,1199.9329833984375,1219.982421875,-3.870503147784954,2.4386171656087877e-10
Japan,2019,1102.06298828125,8.698247909545898,1168.983984375,1138.5498046875,1184.3917236328125,1199.9329833984375,-3.2046746006218485,2.363586380937198e-10
Japan,2020,1037.28466796875,8.212569236755371,1132.44443359375,1102.06298828125,1138.5498046875,1184.3917236328125,-5.877914511358984,2.335599411350819e-10
Japan,2021,1058.5018310546875,8.422242164611816,1104.158203125,1037.28466796875,1102.06298828125,1138.5498046875,2.0454522987875423,2.338826384089579e-10
Japan,2022,1029.6448974609375,8.237318992614746,1073.208837890625,1058.5018310546875,1037.28466796875,1102.06298828125,-2.726205354316402,2.2575441295179463e-10
Japan,2023,986.91015625,7.935214519500732,1042.880908203125,1029.6448974609375,1058.5018310546875,1037.28466796875,-4.15043490394792,
Japan,2024,961.8673095703124,7.77247428894043,1014.8417724609375,986.91015625,1029.6448974609375,1058.5018310546875,-2.537500148427274,
Russia,1830,0.0112039996311068,0.000326058070641,,,,,,
Russia,1831,0.0134450001642107,0.000387695239624,,0.0112039996311068,,,20.001790493476832,
Russia,1832,0.0089640002697706,0.0002561175497248,,0.0134450001642107,0.0112039996311068,,-33.328373668362545,
Russia,1833,0.0112039996311068,0.0003171892312821,,0.0089640002697706,0.0134450001642107,0.0112039996311068,24.9888363891529,
Russia,1850,0.0694670006632804,0.0016821197932586,0.022856800071895063,0.0112039996311068,0.0089640002697706,0.0134450001642107,520.0196621786039,
Russia,1851,,,,0.0694670006632804,0.0112039996311068,0.0089640002697706,,
Russia,1852,,,,,0.0694670006632804,0.0112039996311068,,
Russia,1853,,,,,,0.0694670006632804,,
Russia,1854,,,,,,,,
Russia,1855,0.2106429934501648,0.0048750690184533,,,,,,
Russia,1856,,,,0.2106429934501648,,,,
Russia,1857,,,,,0.2106429934501648,,,
Russia,1858,0.2957960069179535,0.0066625322215259,,,,0.2106429934501648,,
Russia,1859,0.3137229979038238,0.0070026838220655,,0.2957960069179535,,,6.060592626878436,
Russia,1860,0.4145630002021789,0.0091702220961451,,0.3137229979038238,0.2957960069179535,,32.14300608247696,
Russia,1861,0.5266069769859314,0.0115437544882297,,0.4145630002021789,0.3137229979038238,0.2957960069179535,27.027008374869332,
Russia,1862,0.475066989660263,0.0103201605379581,0.40515119433403013,0.5266069769859314,0.4145630002021789,0.3137229979038238,-9.787182771610958,
Russia,1863,0.4974760115146637,0.0107096405699849,0.4454871952533722,0.475066989660263,0.5266069769859314,0.4145630002021789,4.717023565545175,
Russia,1864,0.5579800009727478,0.011903990060091,0.494338595867157,0.4974760115146637,0.475066989660263,0.5266069769859314,12.16219235855569,
Russia,1865,0.5333300232887268,0.0112756378948688,0.5180920004844666,0.5579800009727478,0.4974760115146637,0.475066989660263,-4.417717058146842,
Russia,1866,1.685142993927002,0.0353063680231571,0.7497992038726806,0.5333300232887268,0.5579800009727478,0.4974760115146637,215.9662723534172,
Russia,1867,1.9338810443878172,0.0401529297232627,1.0415620148181914,1.685142993927002,0.5333300232887268,0.5579800009727478,14.76064947350042,
Russia,1868,1.6089529991149902,0.0331056453287601,1.2638574123382569,1.9338810443878172,1.685142993927002,0.5333300232887268,-16.801863083346213,
Russia,1869,2.182619094848633,0.0445049032568931,1.5887852311134338,1.6089529991149902,1.9338810443878172,1.685142993927002,35.65462111380442,
Russia,1870,2.368612051010132,0.0478624664247036,1.955841636657715,2.182619094848633,1.6089529991149902,1.9338810443878172,8.521549023394659,
Russia,1871,3.1977388858795166,0.0641068592667579,2.258360815048218,2.368612051010132,2.182619094848633,1.6089529991149902,35.004754557243366,
Russia,1872,3.2828919887542725,0.0652212798595428,2.5281630039215086,3.1977388858795166,2.368612051010132,2.182619094848633,2.6629160764430226,
Russia,1873,3.0812129974365234,0.0606632530689239,2.8226150035858155,3.2828919887542725,3.1977388858795166,2.368612051010132,-6.143333134584128,
Russia,1874,3.740031957626343,0.0729710459709167,3.1340975761413574,3.0812129974365234,3.2828919887542725,3.1977388858795166,21.381805176660528,
Russia,1875,4.304733753204346,0.0832324773073196,3.5213219165802,3.740031957626343,3.0812129974365234,3.2828919887542725,15.098849474441312,
Russia,1876,5.344503879547119,0.1024059504270553,3.9506749153137206,4.304733753204346,3.740031957626343,3.0812129974365234,24.15411000898238,
Russia,1877,5.4543070793151855,0.1035687327384948,4.384957933425904,5.344503879547119,4.304733753204346,3.740031957626343,2.0545068773974107,
Russia,1878,7.128245830535889,0.134135290980339,5.1943645000457765,5.4543070793151855,5.344503879547119,4.304733753204346,30.69021833348764,
Russia,1879,7.314239025115967,0.1363957524299621,5.909205913543701,7.128245830535889,5.4543070793151855,5.344503879547119,2.60924214739231,
Russia,1880,8.580337524414062,0.1585650295019149,6.764326667785644,7.314239025115967,7.128245830535889,5.4543070793151855,17.31005091507822,
Russia,1881,9.037476539611816,0.1655089706182479,7.502921199798584,8.580337524414062,7.314239025115967,7.128245830535889,5.3277509643068655,
Russia,1882,9.519267082214355,0.1727623790502548,8.315913200378418,9.037476539611816,8.580337524414062,7.314239025115967,5.331029524567188,
Russia,1883,10.834665298461914,0.1948643922805786,9.057197093963623,9.519267082214355,9.037476539611816,8.580337524414062,13.818271983409591,
Russia,1884,11.000490188598633,0.19606514275074,9.794447326660157,10.834665298461914,9.519267082214355,9.037476539611816,1.530503117251425,
Russia,1885,11.981996536254885,0.2116357088088989,10.47477912902832,11.000490188598633,10.834665298461914,9.519267082214355,8.92238737391471,
Russia,1886,12.288996696472168,0.2151035368442535,11.12508316040039,11.981996536254885,11.000490188598633,10.834665298461914,2.5621786760525955,
Russia,1887,13.003838539123535,0.2255662232637405,11.821997451782227,12.288996696472168,11.981996536254885,11.000490188598633,5.816925989219102,
Russia,1888,13.564059257507324,0.2331651002168655,12.367876243591308,13.003838539123535,12.288996696472168,11.981996536254885,4.308118073738765,
Russia,1889,14.648646354675291,0.2495414912700653,13.09750747680664,13.564059257507324,13.003838539123535,12.288996696472168,7.996036264495654,
Russia,1890,16.589250564575195,0.2800551056861877,14.018958282470702,14.648646354675291,13.564059257507324,13.003838539123535,13.247669190133315,
Russia,1891,18.265430450439453,0.3055751323699951,15.21424503326416,16.589250564575195,14.648646354675291,13.564059257507324,10.10401210916414,
Russia,1892,19.33433151245117,0.3205447793006897,16.480343627929688,18.265430450439453,16.589250564575195,14.648646354675291,5.852044193056494,
Russia,1893,22.66204071044922,0.3723316788673401,18.299939918518067,19.33433151245117,18.265430450439453,16.589250564575195,17.211400331348557,
Russia,1894,23.081085205078125,0.3758016526699066,19.98642768859863,22.66204071044922,19.33433151245117,18.265430450439453,1.849103088212578,
Russia,1895,26.52083969116211,0.4279186129570007,21.972745513916017,23.081085205078125,22.66204071044922,19.33433151245117,14.902914899890396,
Russia,1896,26.998146057128903,0.431697279214859,23.719288635253907,26.52083969116211,23.081085205078125,22.66204071044922,1.7997407756506822,
Russia,1897,31.21548843383789,0.4946373999118805,26.09552001953125,26.998146057128903,26.52083969116211,23.081085205078125,15.620859179682057,
Russia,1898,35.009300231933594,0.54975825548172,28.564971923828125,31.21548843383789,26.998146057128903,26.52083969116211,12.153619848482577,
Russia,1899,40.613746643066406,0.6320229768753052,32.07150421142578,35.009300231933594,31.21548843383789,26.998146057128903,16.0084502518012,
Russia,1900,46.00754928588867,0.7095130681991577,35.96884613037109,40.613746643066406,35.009300231933594,31.21548843383789,13.280731497701147,
Russia,1901,47.23331451416016,0.7218571305274963,40.01587982177735,46.00754928588867,40.613746643066406,35.009300231933594,2.6642697715860697,
Russia,1902,45.619876861572266,0.6909210681915283,42.89675750732422,47.23331451416016,46.00754928588867,40.613746643066406,-3.4158891222935472,
Russia,1903,44.62492752075195,0.6697664856910706,44.81988296508789,45.619876861572266,47.23331451416016,46.00754928588867,-2.1809557790770873,
Russia,1904,49.64898300170898,0.7384613752365112,46.626930236816406,44.62492752075195,45.619876861572266,47.23331451416016,11.258405918128789,
Russia,1905,44.31792449951172,0.6532334089279175,46.289005279541016,49.64898300170898,44.62492752075195,45.619876861572266,-10.737497889964342,
Russia,1906,50.5498161315918,0.7383803129196167,46.95230560302734,44.31792449951172,49.64898300170898,44.62492752075195,14.06178584050961,
Russia,1907,56.62036895751953,0.8196053504943848,49.1524040222168,50.5498161315918,44.31792449951172,49.64898300170898,12.009050260687015,
Russia,1908,56.96770477294922,0.8172076344490051,51.62095947265625,56.62036895751953,50.5498161315918,44.31792449951172,0.6134467539239852,
Russia,1909,60.13631057739258,0.8548936247825623,53.71842498779297,56.96770477294922,56.62036895751953,50.5498161315918,5.562108947643529,
Russia,1910,58.97553634643555,0.8308426141738892,56.64994735717774,60.13631057739258,56.96770477294922,56.62036895751953,-1.9302385194768013,
Russia,1911,61.14471054077149,0.8539817929267883,58.76892623901367,58.97553634643555,60.13631057739258,56.96770477294922,3.6780915083056254,
Russia,1912,69.26342010498047,0.9586614966392516,61.29753646850586,61.14471054077149,58.97553634643555,60.13631057739258,13.277860819694931,
Russia,1913,75.24209594726562,1.0320335626602173,64.95241470336914,69.26342010498047,61.14471054077149,58.97553634643555,8.631794146496752,
Russia,1914,67.90768432617188,0.9230464100837708,66.506689453125,75.24209594726562,69.26342010498047,61.14471054077149,-9.74775028361008,
Russia,1915,62.33013534545898,0.8396036624908447,67.17760925292968,67.90768432617188,75.24209594726562,69.26342010498047,-8.21342832708446,
Russia,1916,66.43318939208984,0.8868148922920227,68.23530502319336,62.33013534545898,67.90768432617188,75.24209594726562,6.582777373881954,
Russia,1917,61.140228271484375,0.8088101744651794,66.61066665649415,66.43318939208984,62.33013534545898,67.90768432617188,-7.967344589413461,
Russia,1918,24.383037567138672,0.319606214761734,56.43885498046875,61.140228271484375,66.43318939208984,62.33013534545898,-60.119485555616016,
Russia,1919,20.826757431030277,0.2704935371875763,47.02266960144043,24.383037567138672,61.140228271484375,66.43318939208984,-14.585057855552986,
Russia,1920,18.99147605895996,0.2444003075361251,38.35493774414063,20.826757431030277,24.383037567138672,61.140228271484375,-8.812132076479106,
Russia,1921,20.595947265625,0.2626229226589203,29.187489318847657,18.99147605895996,20.826757431030277,24.383037567138672,8.448375480051574,
Russia,1922,25.1180477142334,0.3173544406890869,21.98305320739746,20.595947265625,18.99147605895996,20.826757431030277,21.956263483718775,
Russia,1923,27.746601104736328,0.3473572134971618,22.65576591491699,25.1180477142334,20.595947265625,18.99147605895996,10.464799734469143,
Russia,1924,33.057491302490234,0.410057008266449,25.101912689208984,27.746601104736328,25.1180477142334,20.595947265625,19.14068745828237,
Russia,1925,32.62724304199219,0.4010168015956878,27.82906608581543,33.057491302490234,27.746601104736328,25.1180477142334,-1.3015151590333618,
Russia,1926,47.27364730834961,0.5757170915603638,33.16460609436035,32.62724304199219,33.057491302490234,27.746601104736328,44.890106857962486,
Russia,1927,58.77385330200195,0.7092216610908508,39.89576721191406,47.27364730834961,32.62724304199219,33.057491302490234,24.326885375779206,
Russia,1928,65.29296875,0.7806782126426697,47.4050407409668,58.77385330200195,47.27364730834961,32.62724304199219,11.091863272092105,
Russia,1929,70.31531524658203,0.8330352902412415,54.856605529785156,65.29296875,58.77385330200195,47.27364730834961,7.692017368381698,
Russia,1930,95.58878326416016,1.1220914125442505,67.44891357421875,70.31531524658203,65.29296875,58.77385330200195,35.943048721248026,
Russia,1931,114.83719635009766,1.3357086181640625,80.96162338256836,95.58878326416016,70.31531524658203,65.29296875,20.13668594645086,
Russia,1932,129.38787841796875,1.4911816120147705,95.08442840576171,114.83719635009766,95.58878326416016,70.31531524658203,12.670704728380212,
Russia,1933,144.60418701171875,1.651298761367798,110.94667205810546,129.38787841796875,114.83719635009766,95.58878326416016,11.760227294705249,
Russia,1934,174.916259765625,1.9791685342788696,131.86686096191406,144.60418701171875,129.38787841796875,114.83719635009766,20.962098940779473,
Russia,1935,197.99513244628903,2.2198057174682617,152.34813079833984,174.916259765625,144.60418701171875,129.38787841796875,13.194240896522725,
Russia,1936,227.03890991210935,2.5221364498138428,174.7884735107422,197.99513244628903,174.916259765625,144.60418701171875,14.66893509298728,
Russia,1937,232.156982421875,2.555393695831299,195.34229431152343,227.03890991210935,197.99513244628903,174.916259765625,2.254271090249227,
Russia,1938,245.030517578125,2.6724162101745605,215.42756042480468,232.156982421875,227.03890991210935,197.99513244628903,5.545185426667998,
Russia,1939,248.03565979003903,2.680438756942749,230.0514404296875,245.030517578125,232.156982421875,227.03890991210935,1.2264358911766582,
Russia,1940,297.3617553710937,3.1840853691101074,249.92476501464844,248.03565979003903,245.030517578125,232.156982421875,19.886695172302616,
Russia,1941,261.2400817871094,2.771706342697144,256.76499938964844,297.3617553710937,248.03565979003903,245.030517578125,-12.147383761205655,
Russia,1942,142.0248565673828,1.4930680990219116,238.73857421875,261.2400817871094,297.3617553710937,248.03565979003903,-45.63435457690517,
Russia,1943,148.2253875732422,1.5439941883087158,219.37754821777344,142.0248565673828,261.2400817871094,297.3617553710937,4.365806912762182,
Russia,1944,214.95437622070312,2.21859073638916,212.76129150390625,148.2253875732422,142.0248565673828,261.2400817871094,45.01859616625279,
Russia,1945,227.5721893310547,2.327329635620117,198.80337829589843,214.95437622070312,148.2253875732422,142.0248565673828,5.869995918294912,
Russia,1946,255.7504425048828,2.5915699005126958,197.70545043945313,227.5721893310547,214.95437622070312,148.2253875732422,12.382116310722191,
Russia,1947,307.9642028808594,3.0921075344085693,230.89331970214843,255.7504425048828,227.5721893310547,214.95437622070312,20.41590226182295,
Russia,1948,327.70361328125,3.2601938247680664,266.78896484375,307.9642028808594,255.7504425048828,227.5721893310547,6.409644437807316,
Russia,1949,372.51611328125,3.672105073928833,298.3013122558594,327.70361328125,307.9642028808594,255.7504425048828,13.67470427051407,
Russia,1950,415.2340393066406,4.01609992980957,335.83368225097655,372.51611328125,327.70361328125,307.9642028808594,11.467403557155276,2.9734532156320655e-09
Russia,1951,450.0216979980469,4.292271137237549,374.68793334960935,415.2340393066406,372.51611328125,327.70361328125,8.377843673292018,3.282826929441233e-09
Russia,1952,481.9008483886719,4.532279014587402,409.4752624511719,450.0216979980469,415.2340393066406,372.51611328125,7.083914071797337,3.2541050148927757e-09
Russia,1953,509.826171875,4.727104663848877,445.8997741699219,481.9008483886719,450.0216979980469,415.2340393066406,5.794827624749321,3.2848255393476962e-09
Russia,1954,556.8050537109375,5.086685180664063,482.7575622558594,509.826171875,481.9008483886719,450.0216979980469,9.21468618669814,3.3045400828202274e-09
Russia,1955,631.3642578125,5.6797285079956055,525.9836059570313,556.8050537109375,509.826171875,481.9008483886719,13.39054011896048,3.4033972750217065e-09
Russia,1956,692.2293090820312,6.130854606628418,574.4251281738282,631.3642578125,556.8050537109375,509.826171875,9.640243412006178,3.341138788805701e-09
Russia,1957,757.5147705078125,6.602567195892334,629.5479125976562,692.2293090820312,631.3642578125,556.8050537109375,9.431190007305034,3.336601278059925e-09
Russia,1958,808.5593872070312,6.935139656066895,689.2945556640625,757.5147705078125,692.2293090820312,631.3642578125,6.73843186780374,3.2822771502626827e-09
Russia,1959,850.093017578125,7.186279773712158,747.9521484375,808.5593872070312,757.5147705078125,692.2293090820312,5.136744564250417,3.670088278591413e-09
Russia,1960,885.06982421875,7.379631996154785,798.69326171875,850.093017578125,808.5593872070312,757.5147705078125,4.1144681719974985,3.1607418635588023e-09
Russia,1961,912.7525634765624,7.505922794342041,842.7979125976562,885.06982421875,850.093017578125,808.5593872070312,3.1277463653500925,3.0157012648439747e-09
Russia,1962,957.9874267578124,7.781447887420654,882.8924438476563,912.7525634765624,885.06982421875,850.093017578125,4.95587359502514,2.496612094685241e-09
Russia,1963,1027.4002685546875,8.255542755126953,926.6606201171875,957.9874267578124,912.7525634765624,885.06982421875,7.245694448391049,2.5154729885891724e-09
Russia,1964,1092.6644287109375,8.697469711303711,975.17490234375,1027.4002685546875,957.9874267578124,912.7525634765624,6.352359655118778,2.374160085603399e-09
